ID,Name,Address,Geolocation,Latitude,Longitude,Tags,A tester,Restaurant,Café ,Bistrot,Bar,Bière,Vin,Thaïlandais,Pâtisserie,Ramen,Vietnamien,Street food,Sri Lankais,Pizza,Italien,Mexicain,Méditerranéen,Glace,Fromage,Laotien,Latino,Japonais,Indien,Bistronomique,Espagnol,Gastro,Bouillon,Asiatique,Boulangerie,Brunch,Coréen,Chinois,Cocktail,Crêpe,Burger,Dessert,Libanais,Végé,British,Pub,Brasserie,Nouille,Musique,Vegan,Katsu,Traiteur,Cidre,Grec,Cookie,Marché,Boutique,Description
,Åke,"8 Rue Marie et Louise, 75010 Paris, France","https://www.google.com/maps/place/%C3%85KE+-+Table+%26+Vin/@48.8720021,2.3643618,17z/data=!4m15!1m8!3m7!1s0x47e66e0a15733273:0x15e86a229377d876!2s8+Rue+Marie+et+Louise,+75010+Paris!3b1!8m2!3d48.8720021!4d2.3669421!16s%2Fg%2F11ltc97jw6!3m5!1s0x47e66f75a21fca3f:0x43ccd350fba7d182!8m2!3d48.8719807!4d2.3668728!16s%2Fg%2F11jnrqwk2v!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8720021,2.3643618,"A tester, Restaurant, Bar, Vin",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bar à manger
Petit restau avec cuisine ouverte, avec un air de Méditerranée. Focaccia petit pois géniale, chips au vinaigre aussi ! Super carte des vins pas forcément donné mais biodynamie et naturel majoritairement 
Cartes de la semaine : 5 plats 11-15€, 3 dessert 8-11€, Intérieur sobre, petites tables chaises bois, simple cozy"
,Aki Boulanger,"16 Rue Sainte-Anne, 75001 Paris, France","https://www.google.com/maps/place/Aki+Boulangerie/@48.8661119,2.325341,15z/data=!4m15!1m8!3m7!1s0x47e66e2536f4d1d5:0xd968dd1052102042!2s16+Rue+Sainte-Anne,+75001+Paris!3b1!8m2!3d48.8661124!4d2.3356407!16s%2Fg%2F11b8v6ccqd!3m5!1s0x47e66e25360c1e97:0x8d0f3c4761794329!8m2!3d48.8661091!4d2.335559!16s%2Fg%2F1hhh_9tcx?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8661119,2.325341,"Japonais, Asiatique, Boulangerie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Boulangerie ultra connue avec pâtisserie et brioche typique du japon : testé le sandwich pancake avec pâte de haricot (top) et le sakura mochi anpain sésame et haricot (hyper bon aussi)
,Al Sorso Preferito,"Via Vito Nicola De Nicolò, 40, 70121 Bari BA, Italy","https://www.google.com/maps/place/Al+Sorso+Preferito/@41.123589,16.8748966,16z/data=!3m1!4b1!4m6!3m5!1s0x1347e867b3e98f99:0xaababd7980bbb4f9!8m2!3d41.123589!4d16.8748966!16s%2Fg%2F1tgldm03!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",41.123589,16.8748966,Restaurant,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Al Trabucco da Mimì,"Località Punta San Nicola Peschici, 71010 Peschici FG, Italy","http://google.com/maps/place/Al+Trabucco+da+Mim%C3%AC/@41.9476472,16.0303912,17z/data=!3m1!4b1!4m9!3m8!1s0x1337b1131a9047f5:0x53611acf602cc196!5m2!4m1!1i2!8m2!3d41.9476472!4d16.0303912!16s%2Fg%2F1vfhk3b0!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",41.9476472,16.0303912,Restaurant,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Alcazar,"62 Rue Mazarine, 75006 Paris, France","https://www.google.com/maps/place/Terrasse+de+l'Alcazar/@48.8545462,2.3276117,15z/data=!3m1!5s0x47e671d8c3270975:0xba44ff0ec4c62898!4m15!1m8!3m7!1s0x47e671d8c5401c67:0x5a2df17bad7c84cc!2s62+Rue+Mazarine,+75006+Paris!3b1!8m2!3d48.8545467!4d2.3379114!16s%2Fg%2F11cshpnq3m!3m5!1s0x47e671d8c57af881:0x6aa9ffdcf8fad24d!8m2!3d48.8544998!4d2.3376293!16s%2Fg%2F11b7jzv8j6?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8545462,2.3276117,"A tester, Restaurant, Bar, Cocktail",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant + bar à cocktail à l'étage
Ambiance tropicale, vaisselle chinée, tables de marbre et dorures plutôt chic"
,Alegrías,"67 Ave Parmentier, 75011 Paris","https://www.google.com/maps/place/Alegr%C3%ADas/@48.864036,2.3751773,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66dabb34f9b19:0x509d757d55300813!8m2!3d48.864036!4d2.3751773!16s%2Fg%2F11kk3ysfbp!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",48.864036,2.3751773,"Restaurant, Mexicain",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,ALIMENTO,"9 Rue de Pontoise, 75005 Paris, France","https://www.google.com/maps/place/Alimento/@48.8498894,2.341874,15z/data=!4m15!1m8!3m7!1s0x47e671e460f0d33b:0x7827211e84610024!2s9+Rue+de+Pontoise,+75005+Paris!3b1!8m2!3d48.8498899!4d2.3521737!16s%2Fg%2F11b8z3lbfx!3m5!1s0x47e671e460c266ef:0xb91c6913b13831e5!8m2!3d48.8499354!4d2.3521601!16s%2Fg%2F11cmttw1_f?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8498894,2.341874,"Restaurant, Pizza, Italien, Brunch",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Brunch 27€: brioche pain perdu, demi pizza ou 2 piatti, salade de fruits, focaccia a volonté 
Artichauts, burrata truffe & focaccia top"
,Alliance La Cave,"20 Bd Saint-Germain, 75005 Paris","https://www.google.com/maps/place/Alliance+La+Cave/@48.8496171,2.3538233,16z/data=!3m1!4b1!4m6!3m5!1s0x47e671e4eae5829d:0x8452f75a6d98cefe!8m2!3d48.8496171!4d2.3538233!16s%2Fg%2F11ghpp5ggf!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8496171,2.3538233,"A tester, Restaurant, Bar, Vin, Gastro",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Alma,"10 rue mandar, Paris 75002","https://www.google.com/maps/place/Alma+-+Corse+%26+Tapas/@48.8657564,2.3355131,15z/data=!4m15!1m8!3m7!1s0x47e66e18053f3f43:0xdcfd6aa2fa187b77!2s10+Rue+Mandar,+75002+Paris!3b1!8m2!3d48.8657569!4d2.3458128!16s%2Fg%2F11c43x14qy!3m5!1s0x47e66f71f4f579f9:0x26db5d601de2d850!8m2!3d48.8657439!4d2.3458021!16s%2Fg%2F11fn2w27gg?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8657564,2.3355131,"A tester, Restaurant, Bar",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bar et cantine corse à tapas
Beignet aubergne, poulet frit, feuilleté chèvre sésame, gnocchis.. "
,ALMAS,"48 Rue de Chabrol, 75010 Paris","https://www.google.com/maps/place/ALMAS+Restaurant+-+la+cuisine+de+nos+racines/@48.8772627,2.3509813,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f4a4f3a5bf5:0x4c293e6b4f94dac2!8m2!3d48.8772627!4d2.3509813!16s%2Fg%2F11x2jkjx1p?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8772627,2.3509813,"A tester, Restaurant, Café ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Amagat,"23 Villa Riberolle, 75020 Paris, France","https://www.google.com/maps/place/Amagat/@48.8580454,2.3966948,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66d575e6a3f87:0x689b73569e76321b!8m2!3d48.8580454!4d2.3966948!16s%2Fg%2F11rg7tnjtg!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",48.8580454,2.3966948,"A tester, Restaurant, Bar, Vin, Espagnol",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,AMÂLIA Restaurant,"32 Rue de la Fontaine au Roi, 75011 Paris","https://www.google.com/maps/place/AM%C3%82LIA+Restaurant/@48.8681547,2.3717885,16z/data=!3m1!4b1!4m6!3m5!1s0x47e66de309894fbf:0xaebb440d81675f69!8m2!3d48.8681547!4d2.3717885!16s%2Fg%2F11y3dsgjy8?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8681547,2.3717885,"A tester, Restaurant, Gastro",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Amateur,"Carrer de Llull, 101, Sant Martí, 08005 Barcelona, Spain","https://www.google.com/maps/place/Amateur/@41.3967435,2.1962412,17z/data=!3m1!4b1!4m6!3m5!1s0x12a4a3006e01c819:0x7461a4624d7c2497!8m2!3d41.3967435!4d2.1962412!16s%2Fg%2F11ldrhl9yk!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",41.3967435,2.1962412,"A tester, Restaurant, Bistrot, Bar, Vin",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Amatxi,"20 Rue du Général Guilhem, 75011 Paris","https://www.google.com/maps/place/Amatxi/@48.8619972,2.3795911,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66da85d2a3063:0x4ed7ca752b8c5dc8!8m2!3d48.8619972!4d2.3795911!16s%2Fg%2F11kkz2dzbb!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",48.8619972,2.3795911,"A tester, Restaurant, Bistrot, Bar, Vin, Pâtisserie, Espagnol",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Amber,"21 Piazza Walk, London E1 8QH, United Kingdom","https://www.google.com/maps/place/Amber+Restaurant/@51.5127433,-0.0945156,13.82z/data=!4m10!1m2!2m1!1samber!3m6!1s0x487603353e5d36a1:0x9c895f5fa748643e!8m2!3d51.5138963!4d-0.0687172!15sCgVhbWJlcloHIgVhbWJlcpIBGW1pZGRsZV9lYXN0ZXJuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11f4z9962w?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",51.5127433,-0.0945156,"A tester, Restaurant, Libanais",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Ammazza,"5-7 Rue Saint-Sabin, 75011 Paris, France","https://www.google.com/maps/place/Ammazza/@48.8548089,2.361238,15z/data=!4m15!1m8!3m7!1s0x47e67200bbb9f9f5:0x96b75c15b5d6f78c!2s5+Rue+St+Sabin,+75011+Paris!3b1!8m2!3d48.8548094!4d2.3715377!16s%2Fg%2F11rgfzkcmp!3m5!1s0x47e67200ba83f259:0x9f07f2bc79e858f9!8m2!3d48.8548213!4d2.3716361!16s%2Fg%2F11hb2xpp5s?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8548089,2.361238,"A tester, Restaurant, Bar, Pizza, Italien, Brunch, Cocktail",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restau italien + bar à cocktail 
Pate 13-16€, pizza 11-22€ classique fine
Intérieur bistro moderne italien "
,Anahi,"49 Rue Volta, 75003 Paris, France","https://www.google.com/maps/place/Anahi/@48.8670292,2.347938,15z/data=!3m1!5s0x47e66e0f9469f0b7:0x876d7200ebe8951a!4m15!1m8!3m7!1s0x47e66e0f94699e23:0x2102995bf5b31374!2s49+Rue+Volta,+75003+Paris!3b1!8m2!3d48.8670297!4d2.3582377!16s%2Fg%2F11c4g0hj4p!3m5!1s0x47e66e0f9473b0ef:0x2d5f2e544cc1f0d0!8m2!3d48.8670496!4d2.3582183!16s%2Fg%2F1v76yzcg?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8670292,2.347938,"A tester, Restaurant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant chic Argentin avec boeuf de kobe 39€, viande au BBC 29-50€, puré de papas... 
Cadre chic et décontracté"
,ANDIA,"19 Chau. de la Muette, 75016 Paris, France","https://www.google.com/maps/place/ANDIA/@48.8581193,2.2619832,15z/data=!4m15!1m8!3m7!1s0x47e66554ae2c49af:0x11e10883c35cb2a9!2s19+Chau.+de+la+Muette,+75016+Paris!3b1!8m2!3d48.8581198!4d2.2722829!16s%2Fg%2F11csj00tdx!3m5!1s0x47e66554b03212e9:0x68c1f0f2d6143481!8m2!3d48.8581596!4d2.2722369!16s%2Fg%2F1q5bndbjx?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8581193,2.2619832,"A tester, Restaurant, Street food, Bistronomique",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Restaurant avec carte du monde (Espagne, AmL) emapandas 18€, mais choclo 6€, dessert élaborées qui ont l’air vraiment bien à 9€ (dont dessert dulce de leche). Spécialité de plats au grill, belles pièces de viande. Cadre bistro chic (photos pas a jours) moderne et bobo avec grande verrière "
,Anglesea Arms,"Anglesea Arms, 15 Selwood Terrace, Kensington, London SW7 3QG, Royaume-Uni","https://www.google.com/maps/place/The+Anglesea+Arms/@51.4901441,-0.1794744,17z/data=!3m1!4b1!4m6!3m5!1s0x487605663d2a06f5:0xed389bbb2012abe6!8m2!3d51.4901441!4d-0.1768941!16s%2Fg%2F11c2l1rthk!5m1!1e4?entry=ttu&g_ep=EgoyMDI2MDExOS4wIKXMDSoASAFQAw%3D%3D",51.4901441,-0.1794744,"Bar, Bière, British, Pub",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,British pub classic : parfait avec pas mal de bières en pression (2 IPA de beavertown brewery notamment). Le pub dans le quartier pour boire un coup où beaucoup d’expat se retrouvent mais aussi les locaux
,Annette,"14 Rue Bletterie, 17000 La Rochelle","https://www.google.com/maps/place/Annette/@46.1592076,-1.1509122,17z/data=!3m1!4b1!4m6!3m5!1s0x4801537ef336792b:0x792a2530c7b00910!8m2!3d46.1592076!4d-1.1509122!16s%2Fg%2F11t2d_ckrf?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",46.1592076,-1.1509122,"A tester, Restaurant, Bistrot",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,ANONA,"80 Bd des Batignolles, 75017 Paris","https://www.google.com/maps/place/ANONA/@48.8819617,2.3186601,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f4659ea7585:0xc90d60c9d5b5e421!8m2!3d48.8819617!4d2.3186601!16s%2Fg%2F11h2nrdy1f?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",48.8819617,2.3186601,"A tester, Restaurant, Gastro",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Antica gelateria Gentile,"Piazza Federico II di Svevia, 33, 70122 Bari BA, Italy","https://www.google.com/maps/place/Gelateria+Gentile/@41.1279774,16.8674758,17z/data=!3m1!4b1!4m6!3m5!1s0x1347e861f4b875bf:0x512465afcd250a8f!8m2!3d41.1279774!4d16.8674758!16s%2Fg%2F11b6_knr0t?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",41.1279774,16.8674758,Glace,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
,Antico Forno della Casana,"Vico della Casana, 17, 16123 Genova, Italie","https://www.google.com/maps/place/Antico+Forno+della+Casana/@44.4083969,8.9292801,16.43z/data=!3m1!5s0x12d343e7a4bbe2a5:0x48393103b5983d9b!4m10!1m2!2m1!1santico+forno!3m6!1s0x12d3432414632abd:0x6fa4e6da2686e81f!8m2!3d44.4089802!4d8.9329233!15sCgxhbnRpY28gZm9ybm9aDiIMYW50aWNvIGZvcm5vkgEGYmFrZXJ5mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4R05GSnNjRWxhTURWSFZESkdXVmxWVWpGaWFtZ3lWMVZXTm1KV1JSQULgAQD6AQQIABAo!16s%2Fg%2F11fhr0nr1n?entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoASAFQAw%3D%3D",44.4083969,8.9292801,"A tester, Italien, Boulangerie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Focacceria typique italienne, un peu dans son jus avec leurs recettes traditionnelles de focaccia genovese (fine et croquante), leurs torta pasqualinna aux épinards, leur focaccia genovese avec des topping (celles aux oignons hyper bonne). Les locaux y font la queue, on s’y trompe pas"
